﻿date,instrument,tenor,yield
44600,회사채,회사 4Y,2.97
44600,회사채,회사 5Y,3.115
44600,회사채,7,3.374
44600,회사채,10,3.965
44600,회사채,15,4.459
44600,회사채,20,4.645
44600,회사채,30,0
44599,회사채,0.25,1.876
44599,회사채,회사 0.5Y,1.92
44599,회사채,0.75,1.972
44599,회사채,회사 1Y,2.095
44599,회사채,회사 1.5Y,2.432
44599,회사채,회사 2Y,2.616
44599,회사채,회사 2.5Y,2.725
44599,회사채,회사 3Y,2.822
44599,회사채,회사 4Y,2.883
44599,회사채,회사 5Y,3.032
44599,회사채,7,3.288
44599,회사채,10,3.88
44599,회사채,15,4.406
44599,회사채,20,4.626
44599,회사채,30,0
44596,회사채,0.25,1.884
44596,회사채,회사 0.5Y,1.925
44596,회사채,0.75,1.977
44596,회사채,회사 1Y,2.097
44596,회사채,회사 1.5Y,2.394
44596,회사채,회사 2Y,2.569
44596,회사채,회사 2.5Y,2.672
44596,회사채,회사 3Y,2.764
44596,회사채,회사 4Y,2.817
44596,회사채,회사 5Y,2.967
44596,회사채,7,3.242
44596,회사채,10,3.845
44596,회사채,15,4.364
44596,회사채,20,4.581
44596,회사채,30,0
44595,회사채,0.25,1.899
44595,회사채,회사 0.5Y,1.934
44595,회사채,0.75,1.983
44595,회사채,회사 1Y,2.1
44595,회사채,회사 1.5Y,2.365
44595,회사채,회사 2Y,2.53
44595,회사채,회사 2.5Y,2.642
44595,회사채,회사 3Y,2.734
44595,회사채,회사 4Y,2.791
44595,회사채,회사 5Y,2.925
44595,회사채,7,3.202
44595,회사채,10,3.805
44595,회사채,15,4.321
44595,회사채,20,4.533
44595,회사채,30,0
44589,회사채,0.25,1.909
44589,회사채,회사 0.5Y,1.942
44589,회사채,0.75,1.988
44589,회사채,회사 1Y,2.106
44589,회사채,회사 1.5Y,2.371
44589,회사채,회사 2Y,2.545
44589,회사채,회사 2.5Y,2.677
44589,회사채,회사 3Y,2.765
44589,회사채,회사 4Y,2.826
44589,회사채,회사 5Y,2.957
44589,회사채,7,3.232
44589,회사채,10,3.833
44589,회사채,15,4.343
44589,회사채,20,4.548
44589,회사채,30,0
44588,회사채,0.25,1.906
44588,회사채,회사 0.5Y,1.942
44588,회사채,0.75,1.993
44588,회사채,회사 1Y,2.111
44588,회사채,회사 1.5Y,2.372
44588,회사채,회사 2Y,2.56
44588,회사채,회사 2.5Y,2.695
44588,회사채,회사 3Y,2.783
44588,회사채,회사 4Y,2.847
44588,회사채,회사 5Y,2.975
44588,회사채,7,3.25
44588,회사채,10,3.853
44588,회사채,15,4.343
44588,회사채,20,4.526
44588,회사채,30,0
44587,회사채,0.25,1.901
44587,회사채,회사 0.5Y,1.935
44587,회사채,0.75,1.981
44587,회사채,회사 1Y,2.088
44587,회사채,회사 1.5Y,2.34
44587,회사채,회사 2Y,2.52
44587,회사채,회사 2.5Y,2.64
44587,회사채,회사 3Y,2.727
44587,회사채,회사 4Y,2.794
44587,회사채,회사 5Y,2.927
44587,회사채,7,3.202
44587,회사채,10,3.805
44587,회사채,15,4.31
44587,회사채,20,4.506
44587,회사채,30,0
44586,회사채,0.25,1.896
44586,회사채,회사 0.5Y,1.93
44586,회사채,0.75,1.974
44586,회사채,회사 1Y,2.077
44586,회사채,회사 1.5Y,2.338
44586,회사채,회사 2Y,2.518
44586,회사채,회사 2.5Y,2.649
44586,회사채,회사 3Y,2.739
44586,회사채,회사 4Y,2.805
44586,회사채,회사 5Y,2.952
44586,회사채,7,3.224
44586,회사채,10,3.82
44586,회사채,15,4.33
44586,회사채,20,4.531
44586,회사채,30,0
44585,회사채,0.25,1.887
44585,회사채,회사 0.5Y,1.921
44585,회사채,0.75,1.959
44585,회사채,회사 1Y,2.055
44585,회사채,회사 1.5Y,2.313
44585,회사채,회사 2Y,2.469
44585,회사채,회사 2.5Y,2.601
44585,회사채,회사 3Y,2.683
44585,회사채,회사 4Y,2.757
44585,회사채,회사 5Y,2.902
44585,회사채,7,3.187
44585,회사채,10,3.793
44585,회사채,15,4.303
44585,회사채,20,4.503
44585,회사채,30,0
44582,회사채,0.25,1.887
44582,회사채,회사 0.5Y,1.918
44582,회사채,0.75,1.956
44582,회사채,회사 1Y,2.052
44582,회사채,회사 1.5Y,2.316
44582,회사채,회사 2Y,2.473
44582,회사채,회사 2.5Y,2.616
44582,회사채,회사 3Y,2.696
44582,회사채,회사 4Y,2.768
44582,회사채,회사 5Y,2.914
44582,회사채,7,3.192
44582,회사채,10,3.785
44582,회사채,15,4.288
44582,회사채,20,4.486
44582,회사채,30,0
44581,회사채,0.25,1.885
44581,회사채,회사 0.5Y,1.913
44581,회사채,0.75,1.949
44581,회사채,회사 1Y,2.047
44581,회사채,회사 1.5Y,2.31
44581,회사채,회사 2Y,2.463
44581,회사채,회사 2.5Y,2.607
44581,회사채,회사 3Y,2.674
44581,회사채,회사 4Y,2.761
44581,회사채,회사 5Y,2.908
44581,회사채,7,3.203
44581,회사채,10,3.798
44581,회사채,15,4.291
44581,회사채,20,4.481
44581,회사채,30,0
44580,회사채,0.25,1.887
44580,회사채,회사 0.5Y,1.912
44580,회사채,0.75,1.942
44580,회사채,회사 1Y,2.035
44580,회사채,회사 1.5Y,2.284
44580,회사채,회사 2Y,2.433
44580,회사채,회사 2.5Y,2.562
44580,회사채,회사 3Y,2.628
44580,회사채,회사 4Y,2.703
44580,회사채,회사 5Y,2.853
44580,회사채,7,3.165
44580,회사채,10,3.772
44580,회사채,15,4.261
44580,회사채,20,4.453
44580,회사채,30,0
44579,회사채,0.25,1.891
44579,회사채,회사 0.5Y,1.913
44579,회사채,0.75,1.947
44579,회사채,회사 1Y,2.047
44579,회사채,회사 1.5Y,2.298
44579,회사채,회사 2Y,2.463
44579,회사채,회사 2.5Y,2.604
44579,회사채,회사 3Y,2.668
44579,회사채,회사 4Y,2.731
44579,회사채,회사 5Y,2.875
44579,회사채,7,3.18
44579,회사채,10,3.781
44579,회사채,15,4.269
44579,회사채,20,4.462
44579,회사채,30,0
44578,회사채,0.25,1.893
44578,회사채,회사 0.5Y,1.917
44578,회사채,0.75,1.947
44578,회사채,회사 1Y,2.048
44578,회사채,회사 1.5Y,2.308
44578,회사채,회사 2Y,2.481
44578,회사채,회사 2.5Y,2.633
44578,회사채,회사 3Y,2.703
44578,회사채,회사 4Y,2.766
44578,회사채,회사 5Y,2.908
44578,회사채,7,3.21
44578,회사채,10,3.807
44578,회사채,15,4.285
44578,회사채,20,4.47
44578,회사채,30,0
44575,회사채,0.25,1.901
44575,회사채,회사 0.5Y,1.92
44575,회사채,0.75,1.943
44575,회사채,회사 1Y,2.023
44575,회사채,회사 1.5Y,2.258
44575,회사채,회사 2Y,2.406
44575,회사채,회사 2.5Y,2.535
44575,회사채,회사 3Y,2.606
44575,회사채,회사 4Y,2.653
44575,회사채,회사 5Y,2.803
44575,회사채,7,3.108
44575,회사채,10,3.707
44575,회사채,15,4.192
44575,회사채,20,4.39
44575,회사채,30,0
44574,회사채,0.25,1.791
44574,회사채,회사 0.5Y,1.85
44574,회사채,0.75,1.917
44574,회사채,회사 1Y,1.997
44574,회사채,회사 1.5Y,2.22
44574,회사채,회사 2Y,2.341
44574,회사채,회사 2.5Y,2.458
44574,회사채,회사 3Y,2.521
44574,회사채,회사 4Y,2.571
44574,회사채,회사 5Y,2.723
44574,회사채,7,3.033
44574,회사채,10,3.635
44574,회사채,15,4.136
44574,회사채,20,4.335
44574,회사채,30,0
44573,회사채,0.25,1.781
44573,회사채,회사 0.5Y,1.838
44573,회사채,0.75,1.902
44573,회사채,회사 1Y,1.985
44573,회사채,회사 1.5Y,2.242
44573,회사채,회사 2Y,2.363
44573,회사채,회사 2.5Y,2.483
44573,회사채,회사 3Y,2.551
44573,회사채,회사 4Y,2.589
44573,회사채,회사 5Y,2.735
44573,회사채,7,3.05
44573,회사채,10,3.66
44573,회사채,15,4.155
44573,회사채,20,4.35
44573,회사채,30,0
44572,회사채,0.25,1.779
44572,회사채,회사 0.5Y,1.832
44572,회사채,0.75,1.9
44572,회사채,회사 1Y,1.985
44572,회사채,회사 1.5Y,2.258
44572,회사채,회사 2Y,2.398
44572,회사채,회사 2.5Y,2.533
44572,회사채,회사 3Y,2.594
44572,회사채,회사 4Y,2.637
44572,회사채,회사 5Y,2.798
44572,회사채,7,3.113
44572,회사채,10,3.723
44572,회사채,15,4.208
44572,회사채,20,4.393
44572,회사채,30,0
44571,회사채,0.25,1.771
44571,회사채,회사 0.5Y,1.824
44571,회사채,0.75,1.891
44571,회사채,회사 1Y,1.972
44571,회사채,회사 1.5Y,2.248
44571,회사채,회사 2Y,2.424
44571,회사채,회사 2.5Y,2.553
44571,회사채,회사 3Y,2.616
44571,회사채,회사 4Y,2.653
44571,회사채,회사 5Y,2.805
44571,회사채,7,3.116
44571,회사채,10,3.72
44571,회사채,15,4.207
44571,회사채,20,4.394
44571,회사채,30,0
44568,회사채,0.25,1.768
44568,회사채,회사 0.5Y,1.819
44568,회사채,0.75,1.884
44568,회사채,회사 1Y,1.944
44568,회사채,회사 1.5Y,2.218
44568,회사채,회사 2Y,2.417
44568,회사채,회사 2.5Y,2.546
44568,회사채,회사 3Y,2.598
44568,회사채,회사 4Y,2.661
44568,회사채,회사 5Y,2.815
44568,회사채,7,3.111
44568,회사채,10,3.7
44568,회사채,15,4.194
44568,회사채,20,4.393
44568,회사채,30,0
44567,회사채,0.25,1.768
44567,회사채,회사 0.5Y,1.819
44567,회사채,0.75,1.886
44567,회사채,회사 1Y,1.934
44567,회사채,회사 1.5Y,2.19
44567,회사채,회사 2Y,2.432
44567,회사채,회사 2.5Y,2.553
44567,회사채,회사 3Y,2.596
44567,회사채,회사 4Y,2.673
44567,회사채,회사 5Y,2.858
44567,회사채,7,3.142
44567,회사채,10,3.728
44567,회사채,15,4.206
44567,회사채,20,4.389
44567,회사채,30,0
44566,회사채,0.25,1.764
44566,회사채,회사 0.5Y,1.812
44566,회사채,0.75,1.868
44566,회사채,회사 1Y,1.909
44566,회사채,회사 1.5Y,2.142
44566,회사채,회사 2Y,2.332
44566,회사채,회사 2.5Y,2.426
44566,회사채,회사 3Y,2.496
44566,회사채,회사 4Y,2.563
44566,회사채,회사 5Y,2.731
44566,회사채,7,3.024
44566,회사채,10,3.625
44566,회사채,15,4.136
44566,회사채,20,4.331
44566,회사채,30,0
44565,회사채,0.25,1.768
44565,회사채,회사 0.5Y,1.817
44565,회사채,0.75,1.871
44565,회사채,회사 1Y,1.909
44565,회사채,회사 1.5Y,2.137
44565,회사채,회사 2Y,2.311
44565,회사채,회사 2.5Y,2.401
44565,회사채,회사 3Y,2.478
44565,회사채,회사 4Y,2.543
44565,회사채,회사 5Y,2.69
44565,회사채,7,2.982
44565,회사채,10,3.586
44565,회사채,15,4.108
44565,회사채,20,4.315
44565,회사채,30,0
44564,회사채,0.25,1.769
44564,회사채,회사 0.5Y,1.821
44564,회사채,0.75,1.874
44564,회사채,회사 1Y,1.918
44564,회사채,회사 1.5Y,2.138
44564,회사채,회사 2Y,2.303
44564,회사채,회사 2.5Y,2.384
44564,회사채,회사 3Y,2.459
44564,회사채,회사 4Y,2.531
44564,회사채,회사 5Y,2.681
44564,회사채,7,2.978
44564,회사채,10,3.59
44564,회사채,15,4.115
44564,회사채,20,4.326
44564,회사채,30,0
44561,회사채,0.25,1.771
44561,회사채,회사 0.5Y,1.822
44561,회사채,0.75,1.881
44561,회사채,회사 1Y,1.923
44561,회사채,회사 1.5Y,2.136
44561,회사채,회사 2Y,2.266
44561,회사채,회사 2.5Y,2.336
44561,회사채,회사 3Y,2.411
44561,회사채,회사 4Y,2.471
44561,회사채,회사 5Y,2.609
44561,회사채,7,2.903
44561,회사채,10,3.519
44561,회사채,15,4.055
44561,회사채,20,4.285
44561,회사채,30,0
44560,회사채,0.25,1.771
44560,회사채,회사 0.5Y,1.822
44560,회사채,0.75,1.881
44560,회사채,회사 1Y,1.923
44560,회사채,회사 1.5Y,2.136
44560,회사채,회사 2Y,2.266
44560,회사채,회사 2.5Y,2.336
44560,회사채,회사 3Y,2.411
44560,회사채,회사 4Y,2.471
44560,회사채,회사 5Y,2.609
44560,회사채,7,2.903
44560,회사채,10,3.519
44560,회사채,15,4.055
44560,회사채,20,4.285
44560,회사채,30,0
44559,회사채,0.25,1.769
44559,회사채,회사 0.5Y,1.821
44559,회사채,0.75,1.874
44559,회사채,회사 1Y,1.916
44559,회사채,회사 1.5Y,2.119
44559,회사채,회사 2Y,2.253
44559,회사채,회사 2.5Y,2.322
44559,회사채,회사 3Y,2.396
44559,회사채,회사 4Y,2.438
44559,회사채,회사 5Y,2.574
44559,회사채,7,2.848
44559,회사채,10,3.438
44559,회사채,15,3.996
44559,회사채,20,4.241
44559,회사채,30,0
44558,회사채,0.25,1.763
44558,회사채,회사 0.5Y,1.816
44558,회사채,0.75,1.869
44558,회사채,회사 1Y,1.91
44558,회사채,회사 1.5Y,2.129
44558,회사채,회사 2Y,2.274
44558,회사채,회사 2.5Y,2.337
44558,회사채,회사 3Y,2.413
44558,회사채,회사 4Y,2.458
44558,회사채,회사 5Y,2.594
44558,회사채,7,2.873
44558,회사채,10,3.464
44558,회사채,15,4.008
44558,회사채,20,4.241
44558,회사채,30,0
44557,회사채,0.25,1.759
44557,회사채,회사 0.5Y,1.812
44557,회사채,0.75,1.866
44557,회사채,회사 1Y,1.905
44557,회사채,회사 1.5Y,2.124
44557,회사채,회사 2Y,2.273
44557,회사채,회사 2.5Y,2.327
44557,회사채,회사 3Y,2.407
44557,회사채,회사 4Y,2.449
44557,회사채,회사 5Y,2.593
44557,회사채,7,2.872
44557,회사채,10,3.467
44557,회사채,15,4.004
44557,회사채,20,4.229
44557,회사채,30,0
44554,회사채,0.25,1.754
44554,회사채,회사 0.5Y,1.811
44554,회사채,0.75,1.864
44554,회사채,회사 1Y,1.905
44554,회사채,회사 1.5Y,2.142
44554,회사채,회사 2Y,2.293
44554,회사채,회사 2.5Y,2.354
44554,회사채,회사 3Y,2.425
44554,회사채,회사 4Y,2.46
44554,회사채,회사 5Y,2.597
44554,회사채,7,2.875
44554,회사채,10,3.464
44554,회사채,15,3.994
44554,회사채,20,4.211
44554,회사채,30,0
44553,회사채,0.25,1.752
44553,회사채,회사 0.5Y,1.808
44553,회사채,0.75,1.865
44553,회사채,회사 1Y,1.917
44553,회사채,회사 1.5Y,2.154
44553,회사채,회사 2Y,2.313
44553,회사채,회사 2.5Y,2.374
44553,회사채,회사 3Y,2.438
44553,회사채,회사 4Y,2.471
44553,회사채,회사 5Y,2.607
44553,회사채,7,2.88
44553,회사채,10,3.465
44553,회사채,15,3.995
44553,회사채,20,4.21
44553,회사채,30,0
44552,회사채,0.25,1.747
44552,회사채,회사 0.5Y,1.805
44552,회사채,0.75,1.855
44552,회사채,회사 1Y,1.897
44552,회사채,회사 1.5Y,2.135
44552,회사채,회사 2Y,2.287
44552,회사채,회사 2.5Y,2.335
44552,회사채,회사 3Y,2.39
44552,회사채,회사 4Y,2.43
44552,회사채,회사 5Y,2.543
44552,회사채,7,2.821
44552,회사채,10,3.407
44552,회사채,15,3.943
44552,회사채,20,4.161
44552,회사채,30,0
44551,회사채,0.25,1.74
44551,회사채,회사 0.5Y,1.8
44551,회사채,0.75,1.847
44551,회사채,회사 1Y,1.885
44551,회사채,회사 1.5Y,2.12
44551,회사채,회사 2Y,2.272
44551,회사채,회사 2.5Y,2.319
44551,회사채,회사 3Y,2.358
44551,회사채,회사 4Y,2.401
44551,회사채,회사 5Y,2.502
44551,회사채,7,2.779
44551,회사채,10,3.368
44551,회사채,15,3.913
44551,회사채,20,4.141
44551,회사채,30,0
44550,회사채,0.25,1.735
44550,회사채,회사 0.5Y,1.797
44550,회사채,0.75,1.847
44550,회사채,회사 1Y,1.881
44550,회사채,회사 1.5Y,2.126
44550,회사채,회사 2Y,2.281
44550,회사채,회사 2.5Y,2.328
44550,회사채,회사 3Y,2.365
44550,회사채,회사 4Y,2.407
44550,회사채,회사 5Y,2.506
44550,회사채,7,2.78
44550,회사채,10,3.363
44550,회사채,15,3.913
44550,회사채,20,4.146
44550,회사채,30,0
44547,회사채,0.25,1.728
44547,회사채,회사 0.5Y,1.791
44547,회사채,0.75,1.842
44547,회사채,회사 1Y,1.872
44547,회사채,회사 1.5Y,2.133
44547,회사채,회사 2Y,2.291
44547,회사채,회사 2.5Y,2.356
44547,회사채,회사 3Y,2.39
44547,회사채,회사 4Y,2.441
44547,회사채,회사 5Y,2.538
44547,회사채,7,2.823
44547,회사채,10,3.411
44547,회사채,15,3.951
44547,회사채,20,4.171
44547,회사채,30,0
44546,회사채,0.25,1.717
44546,회사채,회사 0.5Y,1.783
44546,회사채,0.75,1.837
44546,회사채,회사 1Y,1.862
44546,회사채,회사 1.5Y,2.128
44546,회사채,회사 2Y,2.288
44546,회사채,회사 2.5Y,2.36
44546,회사채,회사 3Y,2.392
44546,회사채,회사 4Y,2.438
44546,회사채,회사 5Y,2.534
44546,회사채,7,2.818
44546,회사채,10,3.404
44546,회사채,15,3.941
44546,회사채,20,4.16
44546,회사채,30,0
44545,회사채,0.25,1.712
44545,회사채,회사 0.5Y,1.781
44545,회사채,0.75,1.842
44545,회사채,회사 1Y,1.873
44545,회사채,회사 1.5Y,2.136
44545,회사채,회사 2Y,2.312
44545,회사채,회사 2.5Y,2.407
44545,회사채,회사 3Y,2.433
44545,회사채,회사 4Y,2.47
44545,회사채,회사 5Y,2.567
44545,회사채,7,2.842
44545,회사채,10,3.424
44545,회사채,15,3.964
44545,회사채,20,4.187
44545,회사채,30,0
44544,회사채,0.25,1.709
44544,회사채,회사 0.5Y,1.78
44544,회사채,0.75,1.846
44544,회사채,회사 1Y,1.882
44544,회사채,회사 1.5Y,2.127
44544,회사채,회사 2Y,2.302
44544,회사채,회사 2.5Y,2.392
44544,회사채,회사 3Y,2.415
44544,회사채,회사 4Y,2.457
44544,회사채,회사 5Y,2.572
44544,회사채,7,2.847
44544,회사채,10,3.431
44544,회사채,15,3.972
44544,회사채,20,4.197
44544,회사채,30,0
44543,회사채,0.25,1.704
44543,회사채,회사 0.5Y,1.774
44543,회사채,0.75,1.839
44543,회사채,회사 1Y,1.882
44543,회사채,회사 1.5Y,2.126
44543,회사채,회사 2Y,2.298
44543,회사채,회사 2.5Y,2.384
44543,회사채,회사 3Y,2.404
44543,회사채,회사 4Y,2.448
44543,회사채,회사 5Y,2.565
44543,회사채,7,2.84
44543,회사채,10,3.426
44543,회사채,15,3.973
44543,회사채,20,4.203
44543,회사채,30,0
44540,회사채,0.25,1.705
44540,회사채,회사 0.5Y,1.778
44540,회사채,0.75,1.845
44540,회사채,회사 1Y,1.905
44540,회사채,회사 1.5Y,2.155
44540,회사채,회사 2Y,2.327
44540,회사채,회사 2.5Y,2.404
44540,회사채,회사 3Y,2.418
44540,회사채,회사 4Y,2.465
44540,회사채,회사 5Y,2.587
44540,회사채,7,2.863
44540,회사채,10,3.455
44540,회사채,15,3.982
44540,회사채,20,4.189
44540,회사채,30,0
44539,회사채,0.25,1.697
44539,회사채,회사 0.5Y,1.764
44539,회사채,0.75,1.838
44539,회사채,회사 1Y,1.907
44539,회사채,회사 1.5Y,2.143
44539,회사채,회사 2Y,2.3
44539,회사채,회사 2.5Y,2.366
44539,회사채,회사 3Y,2.386
44539,회사채,회사 4Y,2.426
44539,회사채,회사 5Y,2.55
44539,회사채,7,2.829
44539,회사채,10,3.427
44539,회사채,15,3.958
44539,회사채,20,4.172
44539,회사채,30,0
44538,회사채,0.25,1.688
44538,회사채,회사 0.5Y,1.756
44538,회사채,0.75,1.831
44538,회사채,회사 1Y,1.905
44538,회사채,회사 1.5Y,2.17
44538,회사채,회사 2Y,2.33
44538,회사채,회사 2.5Y,2.394
44538,회사채,회사 3Y,2.407
44538,회사채,회사 4Y,2.443
44538,회사채,회사 5Y,2.575
44538,회사채,7,2.839
44538,회사채,10,3.425
44538,회사채,15,3.954
44538,회사채,20,4.167
44538,회사채,30,0
44537,회사채,0.25,1.682
44537,회사채,회사 0.5Y,1.749
44537,회사채,0.75,1.826
44537,회사채,회사 1Y,1.906
44537,회사채,회사 1.5Y,2.194
44537,회사채,회사 2Y,2.362
44537,회사채,회사 2.5Y,2.424
44537,회사채,회사 3Y,2.445
44537,회사채,회사 4Y,2.487
44537,회사채,회사 5Y,2.627
44537,회사채,7,2.892
44537,회사채,10,3.483
44537,회사채,15,4.008
44537,회사채,20,4.216
44537,회사채,30,0
44536,회사채,0.25,1.68
44536,회사채,회사 0.5Y,1.746
44536,회사채,0.75,1.823
44536,회사채,회사 1Y,1.901
44536,회사채,회사 1.5Y,2.191
44536,회사채,회사 2Y,2.355
44536,회사채,회사 2.5Y,2.416
44536,회사채,회사 3Y,2.445
44536,회사채,회사 4Y,2.485
44536,회사채,회사 5Y,2.607
44536,회사채,7,2.871
44536,회사채,10,3.458
44536,회사채,15,3.983
44536,회사채,20,4.189
44536,회사채,30,0
44533,회사채,0.25,1.679
44533,회사채,회사 0.5Y,1.745
44533,회사채,0.75,1.822
44533,회사채,회사 1Y,1.919
44533,회사채,회사 1.5Y,2.192
44533,회사채,회사 2Y,2.375
44533,회사채,회사 2.5Y,2.44
44533,회사채,회사 3Y,2.473
44533,회사채,회사 4Y,2.504
44533,회사채,회사 5Y,2.614
44533,회사채,7,2.886
44533,회사채,10,3.477
44533,회사채,15,4
44533,회사채,20,4.203
44533,회사채,30,0
44532,회사채,0.25,1.675
44532,회사채,회사 0.5Y,1.74
44532,회사채,0.75,1.814
44532,회사채,회사 1Y,1.899
44532,회사채,회사 1.5Y,2.149
44532,회사채,회사 2Y,2.338
44532,회사채,회사 2.5Y,2.39
44532,회사채,회사 3Y,2.421
44532,회사채,회사 4Y,2.457
44532,회사채,회사 5Y,2.58
44532,회사채,7,2.854
44532,회사채,10,3.449
44532,회사채,15,3.961
44532,회사채,20,4.155
44532,회사채,30,0
44531,회사채,0.25,1.671
44531,회사채,회사 0.5Y,1.738
44531,회사채,0.75,1.812
44531,회사채,회사 1Y,1.896
44531,회사채,회사 1.5Y,2.125
44531,회사채,회사 2Y,2.313
44531,회사채,회사 2.5Y,2.355
44531,회사채,회사 3Y,2.388
44531,회사채,회사 4Y,2.424
44531,회사채,회사 5Y,2.551
